Pokemon,Dex_Number,Move
Chimecho,358,Ally Switch
Chimecho,358,Amnesia
Chimecho,358,Astonish
Chimecho,358,Baton Pass
Chimecho,358,Boomburst
Chimecho,358,Calm Mind
Chimecho,358,Charge Beam
Chimecho,358,Charm
Chimecho,358,Confusion
Chimecho,358,Cosmic Power
Chimecho,358,Curse
Chimecho,358,Dazzling Gleam
Chimecho,358,Disable
Chimecho,358,Disarming Voice
Chimecho,358,Double-Edge
Chimecho,358,Draining Kiss
Chimecho,358,Encore
Chimecho,358,Endure
Chimecho,358,Energy Ball
Chimecho,358,Entrainment
Chimecho,358,Expanding Force
Chimecho,358,Extrasensory
Chimecho,358,Facade
Chimecho,358,Fake Tears
Chimecho,358,Flash Cannon
Chimecho,358,Future Sight
Chimecho,358,Grass Knot
Chimecho,358,Gravity
Chimecho,358,Growl
Chimecho,358,Heal Bell
Chimecho,358,Heal Block
Chimecho,358,Heal Pulse
Chimecho,358,Healing Wish
Chimecho,358,Helping Hand
Chimecho,358,Hyper Voice
Chimecho,358,Hypnosis
Chimecho,358,Icy Wind
Chimecho,358,Imprison
Chimecho,358,Knock Off
Chimecho,358,Last Resort
Chimecho,358,Light Screen
Chimecho,358,Magnet Bomb
Chimecho,358,Metal Sound
Chimecho,358,Meteor Beam
Chimecho,358,Ominous Wind
Chimecho,358,Protect
Chimecho,358,Psybeam
Chimecho,358,Psych Up
Chimecho,358,Psychic
Chimecho,358,Psychic Noise
Chimecho,358,Psyshock
Chimecho,358,Rain Dance
Chimecho,358,Recover
Chimecho,358,Recycle
Chimecho,358,Reflect
Chimecho,358,Rest
Chimecho,358,Safeguard
Chimecho,358,Screech
Chimecho,358,Self-Destruct
Chimecho,358,Shadow Ball
Chimecho,358,Skill Swap
Chimecho,358,Sleep Talk
Chimecho,358,Snarl
Chimecho,358,Stored Power
Chimecho,358,Substitute
Chimecho,358,Sunny Day
Chimecho,358,Supersonic
Chimecho,358,Swift
Chimecho,358,Tackle
Chimecho,358,Take Down
Chimecho,358,Taunt
Chimecho,358,Tera Blast
Chimecho,358,Thunder Wave
Chimecho,358,Trick
Chimecho,358,Trick Room
Chimecho,358,Uproar
Chimecho,358,Water Pulse
Chimecho,358,Wish
Chimecho,358,Wrap
Chimecho,358,Yawn
Chimecho,358,Zen Headbutt
Simisage,512,Bite
Simisage,512,Brick Break
Simisage,512,Bullet Seed
Simisage,512,Crunch
Simisage,512,Dig
Simisage,512,Drain Punch
Simisage,512,Endure
Simisage,512,Energy Ball
Simisage,512,Facade
Simisage,512,Fake Out
Simisage,512,Focus Blast
Simisage,512,Giga Drain
Simisage,512,Giga Impact
Simisage,512,Gunk Shot
Simisage,512,Headbutt
Simisage,512,Hyper Beam
Simisage,512,Iron Tail
Simisage,512,Leaf Storm
Simisage,512,Leech Seed
Simisage,512,Leer
Simisage,512,Lick
Simisage,512,Low Sweep
Simisage,512,Magical Leaf
Simisage,512,Mud Shot
Simisage,512,Nasty Plot
Simisage,512,Power-Up Punch
Simisage,512,Protect
Simisage,512,Rock Slide
Simisage,512,Rock Tomb
Simisage,512,Seed Bomb
Simisage,512,Shadow Claw
Simisage,512,Solar Beam
Simisage,512,Solar Blade
Simisage,512,Substitute
Simisage,512,Swift
Simisage,512,Tackle
Simisage,512,Taunt
Simisage,512,Torment
Simisage,512,Toxic
Simisage,512,Trailblaze
Simisage,512,Vine Whip
Simisage,512,Work Up
Simisear,514,Amnesia
Simisear,514,Bite
Simisear,514,Blaze Kick
Simisear,514,Brick Break
Simisear,514,Crunch
Simisear,514,Dig
Simisear,514,Ember
Simisear,514,Endure
Simisear,514,Facade
Simisear,514,Fake Out
Simisear,514,Fire Blast
Simisear,514,Fire Punch
Simisear,514,Fire Spin
Simisear,514,Flame Charge
Simisear,514,Flame Wheel
Simisear,514,Flamethrower
Simisear,514,Flare Blitz
Simisear,514,Focus Blast
Simisear,514,Giga Impact
Simisear,514,Gunk Shot
Simisear,514,Headbutt
Simisear,514,Heat Wave
Simisear,514,Hyper Beam
Simisear,514,Iron Tail
Simisear,514,Leer
Simisear,514,Lick
Simisear,514,Low Sweep
Simisear,514,Mud Shot
Simisear,514,Nasty Plot
Simisear,514,Overheat
Simisear,514,Power-Up Punch
Simisear,514,Protect
Simisear,514,Rock Slide
Simisear,514,Rock Tomb
Simisear,514,Scorching Sands
Simisear,514,Shadow Claw
Simisear,514,Solar Beam
Simisear,514,Substitute
Simisear,514,Swift
Simisear,514,Tackle
Simisear,514,Taunt
Simisear,514,Will-O-Wisp
Simisear,514,Work Up
Simipour,516,Aqua Ring
Simipour,516,Bite
Simipour,516,Blizzard
Simipour,516,Brick Break
Simipour,516,Bubble Beam
Simipour,516,Chilling Water
Simipour,516,Crunch
Simipour,516,Dig
Simipour,516,Endure
Simipour,516,Facade
Simipour,516,Fake Out
Simipour,516,Flip Turn
Simipour,516,Focus Blast
Simipour,516,Giga Impact
Simipour,516,Gunk Shot
Simipour,516,Headbutt
Simipour,516,Hydro Pump
Simipour,516,Hyper Beam
Simipour,516,Ice Beam
Simipour,516,Ice Punch
Simipour,516,Icy Wind
Simipour,516,Iron Tail
Simipour,516,Leer
Simipour,516,Lick
Simipour,516,Liquidation
Simipour,516,Low Sweep
Simipour,516,Mud Shot
Simipour,516,Nasty Plot
Simipour,516,Power-Up Punch
Simipour,516,Protect
Simipour,516,Rock Slide
Simipour,516,Rock Tomb
Simipour,516,Scald
Simipour,516,Shadow Claw
Simipour,516,Substitute
Simipour,516,Surf
Simipour,516,Swift
Simipour,516,Tackle
Simipour,516,Taunt
Simipour,516,Water Gun
Simipour,516,Waterfall
Simipour,516,Work Up
Sawk,539,Blaze Kick
Sawk,539,Body Slam
Sawk,539,Brick Break
Sawk,539,Bulk Up
Sawk,539,Bulldoze
Sawk,539,Close Combat
Sawk,539,Comet Punch
Sawk,539,Detect
Sawk,539,Dig
Sawk,539,Drain Punch
Sawk,539,Dual Chop
Sawk,539,Dynamic Punch
Sawk,539,Earthquake
Sawk,539,Endure
Sawk,539,Facade
Sawk,539,Fire Punch
Sawk,539,Focus Blast
Sawk,539,Focus Energy
Sawk,539,Giga Impact
Sawk,539,Ice Punch
Sawk,539,Iron Head
Sawk,539,Knock Off
Sawk,539,Leer
Sawk,539,Low Sweep
Sawk,539,Mach Punch
Sawk,539,Outrage
Sawk,539,Poison Jab
Sawk,539,Power-Up Punch
Sawk,539,Protect
Sawk,539,Rock Slide
Sawk,539,Rock Smash
Sawk,539,Rock Tomb
Sawk,539,Stone Edge
Sawk,539,Substitute
Sawk,539,Swords Dance
Sawk,539,Taunt
Sawk,539,Thunder Punch
Sawk,539,Work Up
Sawk,539,Zen Headbutt
Delphox,655,Agility
Delphox,655,Blast Burn
Delphox,655,Burning Jealousy
Delphox,655,Calm Mind
Delphox,655,Charge Beam
Delphox,655,Charm
Delphox,655,Confuse Ray
Delphox,655,Copycat
Delphox,655,Dazzling Gleam
Delphox,655,Double Team
Delphox,655,Dream Eater
Delphox,655,Ember
Delphox,655,Encore
Delphox,655,Endure
Delphox,655,Expanding Force
Delphox,655,Facade
Delphox,655,Fire Blast
Delphox,655,Fire Pledge
Delphox,655,Fire Punch
Delphox,655,Fire Spin
Delphox,655,Flame Charge
Delphox,655,Flamethrower
Delphox,655,Flare Blitz
Delphox,655,Focus Blast
Delphox,655,Foul Play
Delphox,655,Future Sight
Delphox,655,Giga Impact
Delphox,655,Grass Knot
Delphox,655,Heal Block
Delphox,655,Heat Wave
Delphox,655,Helping Hand
Delphox,655,Hex
Delphox,655,Howl
Delphox,655,Hyper Beam
Delphox,655,Hyper Voice
Delphox,655,Hypnosis
Delphox,655,Imprison
Delphox,655,Light Screen
Delphox,655,Low Kick
Delphox,655,Magic Room
Delphox,655,Metronome
Delphox,655,Mud Shot
Delphox,655,Mud-Slap
Delphox,655,Mystical Fire
Delphox,655,Nasty Plot
Delphox,655,Night Shade
Delphox,655,Ominous Wind
Delphox,655,Overheat
Delphox,655,Protect
Delphox,655,Psybeam
Delphox,655,Psych Up
Delphox,655,Psychic
Delphox,655,Psychic Noise
Delphox,655,Psychic Terrain
Delphox,655,Psyshock
Delphox,655,Rain Dance
Delphox,655,Razor Wind
Delphox,655,Reflect
Delphox,655,Rest
Delphox,655,Role Play
Delphox,655,Safeguard
Delphox,655,Scorching Sands
Delphox,655,Scratch
Delphox,655,Shadow Ball
Delphox,655,Silver Wind
Delphox,655,Skill Swap
Delphox,655,Sleep Talk
Delphox,655,Solar Beam
Delphox,655,Stored Power
Delphox,655,Substitute
Delphox,655,Sunny Day
Delphox,655,Swift
Delphox,655,Switcheroo
Delphox,655,Tackle
Delphox,655,Tail Whip
Delphox,655,Take Down
Delphox,655,Tera Blast
Delphox,655,Thief
Delphox,655,Thunder Punch
Delphox,655,Trick
Delphox,655,Trick Room
Delphox,655,Will-O-Wisp
Delphox,655,Wish
Delphox,655,Zen Headbutt
Furfrou,676,Bite
Furfrou,676,Charge Beam
Furfrou,676,Charm
Furfrou,676,Cotton Guard
Furfrou,676,Crunch
Furfrou,676,Dark Pulse
Furfrou,676,Dig
Furfrou,676,Double Hit
Furfrou,676,Double Team
Furfrou,676,Double-Edge
Furfrou,676,Endure
Furfrou,676,Facade
Furfrou,676,Fire Fang
Furfrou,676,Giga Impact
Furfrou,676,Growl
Furfrou,676,Headbutt
Furfrou,676,Hyper Beam
Furfrou,676,Hyper Voice
Furfrou,676,Ice Fang
Furfrou,676,Iron Tail
Furfrou,676,Mimic
Furfrou,676,Protect
Furfrou,676,Psychic Fangs
Furfrou,676,Roar
Furfrou,676,Rock Smash
Furfrou,676,Skull Bash
Furfrou,676,Snarl
Furfrou,676,Substitute
Furfrou,676,Surf
Furfrou,676,Tackle
Furfrou,676,Tail Whip
Furfrou,676,Take Down
Furfrou,676,Thunder Fang
Furfrou,676,Thunder Wave
Furfrou,676,Tri Attack
Furfrou,676,U-turn
Furfrou,676,Wild Charge
Furfrou,676,Work Up
Furfrou,676,Zen Headbutt
Golisopod,768,Agility
Golisopod,768,Aqua Jet
Golisopod,768,Blizzard
Golisopod,768,Brick Break
Golisopod,768,Bulk Up
Golisopod,768,Close Combat
Golisopod,768,Dark Pulse
Golisopod,768,Double Hit
Golisopod,768,Drill Run
Golisopod,768,Dual Chop
Golisopod,768,Endure
Golisopod,768,Facade
Golisopod,768,False Swipe
Golisopod,768,First Impression
Golisopod,768,Focus Blast
Golisopod,768,Giga Impact
Golisopod,768,Gunk Shot
Golisopod,768,Harden
Golisopod,768,Hyper Beam
Golisopod,768,Ice Beam
Golisopod,768,Icy Wind
Golisopod,768,Iron Defense
Golisopod,768,Iron Head
Golisopod,768,Leech Life
Golisopod,768,Liquidation
Golisopod,768,Metal Claw
Golisopod,768,Mud Shot
Golisopod,768,Muddy Water
Golisopod,768,Night Slash
Golisopod,768,Pin Missile
Golisopod,768,Poison Jab
Golisopod,768,Protect
Golisopod,768,Rock Slide
Golisopod,768,Rock Smash
Golisopod,768,Rock Tomb
Golisopod,768,Rollout
Golisopod,768,Scald
Golisopod,768,Screech
Golisopod,768,Shadow Claw
Golisopod,768,Slash
Golisopod,768,Sludge Bomb
Golisopod,768,Spikes
Golisopod,768,Substitute
Golisopod,768,Surf
Golisopod,768,Swift
Golisopod,768,Swords Dance
Golisopod,768,Taunt
Golisopod,768,U-turn
Golisopod,768,Waterfall
Golisopod,768,X-Scissor
Toxtricity,849,Acid
Toxtricity,849,Acid Spray
Toxtricity,849,Belch
Toxtricity,849,Boomburst
Toxtricity,849,Brick Break
Toxtricity,849,Charge
Toxtricity,849,Charge Beam
Toxtricity,849,Charm
Toxtricity,849,Discharge
Toxtricity,849,Drain Punch
Toxtricity,849,Eerie Impulse
Toxtricity,849,Electric Terrain
Toxtricity,849,Electro Ball
Toxtricity,849,Electroweb
Toxtricity,849,Encore
Toxtricity,849,Endeavor
Toxtricity,849,Endure
Toxtricity,849,Facade
Toxtricity,849,Fire Punch
Toxtricity,849,Flail
Toxtricity,849,Fling
Toxtricity,849,Giga Impact
Toxtricity,849,Growl
Toxtricity,849,Gunk Shot
Toxtricity,849,Helping Hand
Toxtricity,849,Hex
Toxtricity,849,Hyper Beam
Toxtricity,849,Hyper Voice
Toxtricity,849,Leer
Toxtricity,849,Magnet Bomb
Toxtricity,849,Magnetic Flux
Toxtricity,849,Metal Sound
Toxtricity,849,Metronome
Toxtricity,849,Noble Roar
Toxtricity,849,Nuzzle
Toxtricity,849,Overdrive
Toxtricity,849,Parabolic Charge
Toxtricity,849,Poison Jab
Toxtricity,849,Poison Tail
Toxtricity,849,Protect
Toxtricity,849,Psychic Noise
Toxtricity,849,Rain Dance
Toxtricity,849,Rest
Toxtricity,849,Scary Face
Toxtricity,849,Screech
Toxtricity,849,Shift Gear
Toxtricity,849,Shock Wave
Toxtricity,849,Sleep Talk
Toxtricity,849,Sludge Bomb
Toxtricity,849,Sludge Wave
Toxtricity,849,Snarl
Toxtricity,849,Spark
Toxtricity,849,Stored Power
Toxtricity,849,Substitute
Toxtricity,849,Sunny Day
Toxtricity,849,Swagger
Toxtricity,849,Swift
Toxtricity,849,Take Down
Toxtricity,849,Taunt
Toxtricity,849,Tearful Look
Toxtricity,849,Tera Blast
Toxtricity,849,Thief
Toxtricity,849,Throat Chop
Toxtricity,849,Thunder
Toxtricity,849,Thunder Fang
Toxtricity,849,Thunder Punch
Toxtricity,849,Thunder Shock
Toxtricity,849,Thunder Wave
Toxtricity,849,Thunderbolt
Toxtricity,849,Toxic
Toxtricity,849,Toxic Spikes
Toxtricity,849,Trailblaze
Toxtricity,849,Uproar
Toxtricity,849,Venoshock
Toxtricity,849,Volt Switch
Toxtricity,849,Wild Charge
Toxtricity,849,Zap Cannon
Ceruledge,937,Ally Switch
Ceruledge,937,Astonish
Ceruledge,937,Bitter Blade
Ceruledge,937,Brick Break
Ceruledge,937,Bulk Up
Ceruledge,937,Celebrate
Ceruledge,937,Clear Smog
Ceruledge,937,Close Combat
Ceruledge,937,Confuse Ray
Ceruledge,937,Curse
Ceruledge,937,Destiny Bond
Ceruledge,937,Disable
Ceruledge,937,Dragon Claw
Ceruledge,937,Ember
Ceruledge,937,Endure
Ceruledge,937,Facade
Ceruledge,937,False Swipe
Ceruledge,937,Fire Blast
Ceruledge,937,Fire Spin
Ceruledge,937,Flame Charge
Ceruledge,937,Flamethrower
Ceruledge,937,Flare Blitz
Ceruledge,937,Fling
Ceruledge,937,Giga Impact
Ceruledge,937,Heat Wave
Ceruledge,937,Helping Hand
Ceruledge,937,Hex
Ceruledge,937,Incinerate
Ceruledge,937,Iron Defense
Ceruledge,937,Iron Head
Ceruledge,937,Lava Plume
Ceruledge,937,Leer
Ceruledge,937,Light Screen
Ceruledge,937,Night Shade
Ceruledge,937,Night Slash
Ceruledge,937,Ominous Wind
Ceruledge,937,Overheat
Ceruledge,937,Phantom Force
Ceruledge,937,Poison Jab
Ceruledge,937,Poltergeist
Ceruledge,937,Protect
Ceruledge,937,Psych Up
Ceruledge,937,Psycho Cut
Ceruledge,937,Quick Guard
Ceruledge,937,Razor Wind
Ceruledge,937,Reflect
Ceruledge,937,Rest
Ceruledge,937,Shadow Ball
Ceruledge,937,Shadow Claw
Ceruledge,937,Shadow Sneak
Ceruledge,937,Sleep Talk
Ceruledge,937,Smokescreen
Ceruledge,937,Solar Blade
Ceruledge,937,Spite
Ceruledge,937,Stone Edge
Ceruledge,937,Stored Power
Ceruledge,937,Substitute
Ceruledge,937,Sunny Day
Ceruledge,937,Swords Dance
Ceruledge,937,Take Down
Ceruledge,937,Taunt
Ceruledge,937,Tera Blast
Ceruledge,937,Throat Chop
Ceruledge,937,Vacuum Wave
Ceruledge,937,Will-O-Wisp
Ceruledge,937,X-Scissor
Meowstic,678,Alluring Voice
Meowstic,678,Baton Pass
Meowstic,678,Calm Mind
Meowstic,678,Charge Beam
Meowstic,678,Charm
Meowstic,678,Confusion
Meowstic,678,Covet
Meowstic,678,Dark Pulse
Meowstic,678,Dig
Meowstic,678,Disarming Voice
Meowstic,678,Double Team
Meowstic,678,Earth Power
Meowstic,678,Endure
Meowstic,678,Energy Ball
Meowstic,678,Expanding Force
Meowstic,678,Extrasensory
Meowstic,678,Facade
Meowstic,678,Fake Out
Meowstic,678,Fake Tears
Meowstic,678,Future Sight
Meowstic,678,Giga Impact
Meowstic,678,Gravity
Meowstic,678,Heal Block
Meowstic,678,Helping Hand
Meowstic,678,Hyper Beam
Meowstic,678,Imprison
Meowstic,678,Leer
Meowstic,678,Light Screen
Meowstic,678,Magical Leaf
Meowstic,678,Mean Look
Meowstic,678,Misty Terrain
Meowstic,678,Moonblast
Meowstic,678,Nasty Plot
Meowstic,678,Ominous Wind
Meowstic,678,Pay Day
Meowstic,678,Play Rough
Meowstic,678,Protect
Meowstic,678,Psybeam
Meowstic,678,Psych Up
Meowstic,678,Psychic
Meowstic,678,Psychic Noise
Meowstic,678,Psychic Terrain
Meowstic,678,Psyshock
Meowstic,678,Quick Guard
Meowstic,678,Rain Dance
Meowstic,678,Reflect
Meowstic,678,Rest
Meowstic,678,Role Play
Meowstic,678,Safeguard
Meowstic,678,Scratch
Meowstic,678,Shadow Ball
Meowstic,678,Skill Swap
Meowstic,678,Sleep Talk
Meowstic,678,Spikes
Meowstic,678,Stealth Rock
Meowstic,678,Stored Power
Meowstic,678,Substitute
Meowstic,678,Sucker Punch
Meowstic,678,Sunny Day
Meowstic,678,Swift
Meowstic,678,Tackle
Meowstic,678,Taunt
Meowstic,678,Teleport
Meowstic,678,Tera Blast
Meowstic,678,Thunder Wave
Meowstic,678,Thunderbolt
Meowstic,678,Tickle
Meowstic,678,Toxic Spikes
Meowstic,678,Trailblaze
Meowstic,678,Tri Attack
Meowstic,678,Trick
Meowstic,678,Trick Room
Meowstic,678,Water Pulse
Meowstic,678,Wish
Meowstic,678,Work Up
Meowstic,678,Yawn
Meowstic,678,Zen Headbutt
Floette,670,Alluring Voice
Floette,670,Baton Pass
Floette,670,Calm Mind
Floette,670,Celebrate
Floette,670,Charm
Floette,670,Chilling Water
Floette,670,Copycat
Floette,670,Dazzling Gleam
Floette,670,Disarming Voice
Floette,670,Double Team
Floette,670,Draining Kiss
Floette,670,Endeavor
Floette,670,Endure
Floette,670,Energy Ball
Floette,670,Facade
Floette,670,Fairy Wind
Floette,670,Giga Drain
Floette,670,Grass Knot
Floette,670,Grassy Terrain
Floette,670,Helping Hand
Floette,670,Light Screen
Floette,670,Light of Ruin
Floette,670,Magical Leaf
Floette,670,Metronome
Floette,670,Misty Terrain
Floette,670,Moonblast
Floette,670,Ominous Wind
Floette,670,Petal Blizzard
Floette,670,Petal Dance
Floette,670,Pollen Puff
Floette,670,Protect
Floette,670,Psychic
Floette,670,Rain Dance
Floette,670,Razor Leaf
Floette,670,Rest
Floette,670,Safeguard
Floette,670,Seed Bomb
Floette,670,Silver Wind
Floette,670,Skill Swap
Floette,670,Sleep Talk
Floette,670,Solar Beam
Floette,670,Solar Blade
Floette,670,Stored Power
Floette,670,Substitute
Floette,670,Sunny Day
Floette,670,Swift
Floette,670,Synthesis
Floette,670,Tackle
Floette,670,Tearful Look
Floette,670,Tera Blast
Floette,670,Trailblaze
Floette,670,Trick
Floette,670,Vine Whip
Floette,670,Wish
Zangoose,335,Aerial Ace
Zangoose,335,Agility
Zangoose,335,Aura Sphere
Zangoose,335,Baton Pass
Zangoose,335,Belly Drum
Zangoose,335,Blizzard
Zangoose,335,Body Slam
Zangoose,335,Brick Break
Zangoose,335,Close Combat
Zangoose,335,Comet Punch
Zangoose,335,Counter
Zangoose,335,Crush Claw
Zangoose,335,Curse
Zangoose,335,Detect
Zangoose,335,Dig
Zangoose,335,Disable
Zangoose,335,Double Hit
Zangoose,335,Double Kick
Zangoose,335,Double-Edge
Zangoose,335,Endeavor
Zangoose,335,Endure
Zangoose,335,Facade
Zangoose,335,Fake Out
Zangoose,335,False Swipe
Zangoose,335,Feint
Zangoose,335,Final Gambit
Zangoose,335,Fire Blast
Zangoose,335,Fire Punch
Zangoose,335,Flail
Zangoose,335,Flamethrower
Zangoose,335,Fling
Zangoose,335,Focus Blast
Zangoose,335,Focus Punch
Zangoose,335,Fury Cutter
Zangoose,335,Fury Swipes
Zangoose,335,Giga Impact
Zangoose,335,Grass Knot
Zangoose,335,Gunk Shot
Zangoose,335,Headbutt
Zangoose,335,Helping Hand
Zangoose,335,Hone Claws
Zangoose,335,Hyper Beam
Zangoose,335,Ice Beam
Zangoose,335,Ice Punch
Zangoose,335,Icy Wind
Zangoose,335,Iron Tail
Zangoose,335,Knock Off
Zangoose,335,Leer
Zangoose,335,Low Kick
Zangoose,335,Low Sweep
Zangoose,335,Metal Claw
Zangoose,335,Night Slash
Zangoose,335,Poison Jab
Zangoose,335,Power Trip
Zangoose,335,Protect
Zangoose,335,Quick Attack
Zangoose,335,Quick Guard
Zangoose,335,Rain Dance
Zangoose,335,Razor Wind
Zangoose,335,Rest
Zangoose,335,Reversal
Zangoose,335,Roar
Zangoose,335,Rock Slide
Zangoose,335,Rock Tomb
Zangoose,335,Scratch
Zangoose,335,Seed Bomb
Zangoose,335,Shadow Ball
Zangoose,335,Shadow Claw
Zangoose,335,Skull Bash
Zangoose,335,Slash
Zangoose,335,Sleep Talk
Zangoose,335,Solar Beam
Zangoose,335,Substitute
Zangoose,335,Sunny Day
Zangoose,335,Surf
Zangoose,335,Swift
Zangoose,335,Switcheroo
Zangoose,335,Swords Dance
Zangoose,335,Tackle
Zangoose,335,Take Down
Zangoose,335,Taunt
Zangoose,335,Tera Blast
Zangoose,335,Thief
Zangoose,335,Throat Chop
Zangoose,335,Thunder
Zangoose,335,Thunder Punch
Zangoose,335,Thunder Wave
Zangoose,335,Thunderbolt
Zangoose,335,Upper Hand
Zangoose,335,Work Up
Zangoose,335,X-Scissor
Zangoose,335,Zen Headbutt
Seviper,336,Acid Spray
Seviper,336,Assurance
Seviper,336,Belch
Seviper,336,Bite
Seviper,336,Body Slam
Seviper,336,Breaking Swipe
Seviper,336,Brick Break
Seviper,336,Bulldoze
Seviper,336,Coil
Seviper,336,Crunch
Seviper,336,Curse
Seviper,336,Dark Pulse
Seviper,336,Dig
Seviper,336,Double-Edge
Seviper,336,Dragon Pulse
Seviper,336,Earthquake
Seviper,336,Endeavor
Seviper,336,Endure
Seviper,336,Facade
Seviper,336,Feint
Seviper,336,Final Gambit
Seviper,336,Fire Fang
Seviper,336,Flamethrower
Seviper,336,Gastro Acid
Seviper,336,Giga Drain
Seviper,336,Giga Impact
Seviper,336,Glare
Seviper,336,Gunk Shot
Seviper,336,Haze
Seviper,336,Helping Hand
Seviper,336,Hyper Beam
Seviper,336,Ice Fang
Seviper,336,Iron Head
Seviper,336,Iron Tail
Seviper,336,Knock Off
Seviper,336,Lash Out
Seviper,336,Leer
Seviper,336,Lick
Seviper,336,Night Slash
Seviper,336,Poison Fang
Seviper,336,Poison Jab
Seviper,336,Poison Tail
Seviper,336,Pounce
Seviper,336,Protect
Seviper,336,Psychic Fangs
Seviper,336,Rain Dance
Seviper,336,Rest
Seviper,336,Reversal
Seviper,336,Scale Shot
Seviper,336,Scary Face
Seviper,336,Screech
Seviper,336,Seed Bomb
Seviper,336,Skitter Smack
Seviper,336,Sleep Talk
Seviper,336,Sludge Bomb
Seviper,336,Sludge Wave
Seviper,336,Snarl
Seviper,336,Spit Up
Seviper,336,Stockpile
Seviper,336,Substitute
Seviper,336,Sunny Day
Seviper,336,Swagger
Seviper,336,Swallow
Seviper,336,Switcheroo
Seviper,336,Swords Dance
Seviper,336,Take Down
Seviper,336,Taunt
Seviper,336,Tera Blast
Seviper,336,Thief
Seviper,336,Throat Chop
Seviper,336,Thunder Fang
Seviper,336,Toxic
Seviper,336,Trailblaze
Seviper,336,Venoshock
Seviper,336,Wrap
Seviper,336,X-Scissor
Seviper,336,Zen Headbutt
Greninja,658,Acrobatics
Greninja,658,Aerial Ace
Greninja,658,Blizzard
Greninja,658,Bounce
Greninja,658,Brick Break
Greninja,658,Bubble Beam
Greninja,658,Chilling Water
Greninja,658,Counter
Greninja,658,Dark Pulse
Greninja,658,Dig
Greninja,658,Double Team
Greninja,658,Endure
Greninja,658,Extrasensory
Greninja,658,Facade
Greninja,658,False Swipe
Greninja,658,Fling
Greninja,658,Flip Turn
Greninja,658,Giga Impact
Greninja,658,Grass Knot
Greninja,658,Growl
Greninja,658,Gunk Shot
Greninja,658,Haze
Greninja,658,Headbutt
